"Dataset","Source","Predator","PredatorWeight(g)","Prey","PreyWeight(g)","density2D(m2)","relativeDensity2D","density3D(m3)","relativeDensity3D","ForagingRate","DataType","SampleSize","DataNumber","Ratio"
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,377,94.25,4190,1047.5,2.38,"RawData",10,8,0.8
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,377,94.25,4190,1047.5,2.58,"RawData",10,8,0.8
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,377,94.25,4190,1047.5,2.95,"RawData",10,8,0.8
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,377,94.25,4190,1047.5,3.59,"RawData",10,8,0.8
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,377,94.25,4190,1047.5,4.4,"RawData",10,8,0.8
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,1.81,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,2.01,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,2.42,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,2.62,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,3,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,3.83,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,3.98,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,4.64,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,6.85,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1130,282.5,12600,3150,7.22,"RawData",10,10,1
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1880,470,20900,5225,4.05,"RawData",10,6,0.6
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1880,470,20900,5225,4.45,"RawData",10,6,0.6
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1880,470,20900,5225,4.81,"RawData",10,6,0.6
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1880,470,20900,5225,5.04,"RawData",10,6,0.6
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1880,470,20900,5225,5.6,"RawData",10,6,0.6
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,1880,470,20900,5225,6.4,"RawData",10,6,0.6
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,3.03,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,4.06,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,4.83,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,5.2,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,5.81,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,5.99,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,7.48,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,7.64,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,2640,660,29300,7325,9.44,"RawData",10,9,0.9
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,3390,847.5,37700,9425,3.02,"RawData",10,7,0.7
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,3390,847.5,37700,9425,3.43,"RawData",10,7,0.7
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,3390,847.5,37700,9425,6.08,"RawData",10,7,0.7
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,3390,847.5,37700,9425,6.41,"RawData",10,7,0.7
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,3390,847.5,37700,9425,6.84,"RawData",10,7,0.7
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,3390,847.5,37700,9425,9.19,"RawData",10,7,0.7
30,"Rocha and Redaelli 2004","Cosmoclopius nigroannulatus",0.04,"Spartocera dentiventris",0.01,3390,847.5,37700,9425,9.83,"RawData",10,7,0.7
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,598000,,1.05,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,1690000,,2.92,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,3530000,,0.56,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,3100000,,1.29,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,2500000,,2.02,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,2880000,,3.16,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,2880000,,4.13,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,7510000,,13.3,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,7720000,,10.3,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,8050000,,8.5,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12700000,,8.41,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12000000,,12.4,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,11100000,,13.4,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,10600000,,14.2,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12400000,,15.7,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12100000,,18.9,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12100000,,18.9,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22800000,,17.7,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,25100000,,15.4,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,23500000,,23.4,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,24900000,,25.3,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,24500000,,26,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,42100000,,27,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,42200000,,32.3,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,42900000,,33.2,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,42000000,,42.2,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,80900000,,23.8,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,82500000,,27.2,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,83500000,,35,"RawData",,,
31,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,82800000,,56.3,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,959000,,2.15,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,799000,,1.65,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,1700000,,3.39,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,4150000,,6.28,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,3890000,,7.77,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,3940000,,8.93,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,4370000,,10,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,8780000,,14.1,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,8310000,,14.6,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,8410000,,15.7,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,8470000,,16.7,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12000000,,11.4,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12100000,,12.6,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12000000,,14.2,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,11900000,,22.1,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22600000,,3.35,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22700000,,6.66,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22600000,,14.8,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22600000,,16.4,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22500000,,22.7,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,46200000,,30,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,47300000,,31,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,46600000,,32.5,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,46700000,,36.8,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,46900000,,42.8,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,71900000,,16.6,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,72500000,,19.1,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,72200000,,21.1,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,71700000,,29.6,"RawData",,,
32,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,71300000,,31.1,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,657000,,0.263,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,1860000,,0.846,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,1810000,,1.11,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,3670000,,2.1,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,4100000,,2.63,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,7110000,,4.23,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,7110000,,4.49,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,7610000,,4.81,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,11500000,,4.7,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,12100000,,5.31,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,11600000,,6.57,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,11600000,,6.8,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22400000,,4.93,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,21700000,,6.53,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22300000,,7.47,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22300000,,8.78,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,22300000,,10.1,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,31600000,,5.1,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,37300000,,9.42,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,36800000,,9.53,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,37300000,,10.9,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,37700000,,12.7,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,69800000,,8.91,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,70000000,,10.7,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,70100000,,11.3,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,71000000,,11.4,"RawData",,,
33,"DeBlois and Leggett 1991 MAR ECOL PROG SER","Calliopius laeviusculus",,"Mallotus villosus",,,,71000000,,14.2,"RawData",,,
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,520,,2600,,0,"RawData",20,3,0.15
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,520,,2600,,1,"RawData",20,3,0.15
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,520,,2600,,2,"RawData",20,3,0.15
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,1040,,5200,,3,"RawData",20,2,0.1
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,1040,,5200,,4,"RawData",20,2,0.1
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,1560,,7800,,5,"RawData",20,2,0.1
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,1560,,7800,,6,"RawData",20,2,0.1
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,2080,,10400,,6,"RawData",20,3,0.15
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,2080,,10400,,7,"RawData",20,3,0.15
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,2080,,10400,,8,"RawData",20,3,0.15
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,2600,,13000,,9,"RawData",20,2,0.1
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,2600,,13000,,10,"RawData",20,2,0.1
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,3900,,19500,,12,"RawData",20,4,0.2
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,3900,,19500,,13,"RawData",20,4,0.2
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,3900,,19500,,14,"RawData",20,4,0.2
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,3900,,19500,,15,"RawData",20,4,0.2
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,5200,,26000,,13,"RawData",20,4,0.2
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,5200,,26000,,17,"RawData",20,4,0.2
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,5200,,26000,,18,"RawData",20,4,0.2
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,5200,,26000,,20,"RawData",20,4,0.2
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,6500,,32500,,17,"RawData",20,6,0.3
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,6500,,32500,,18,"RawData",20,6,0.3
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,6500,,32500,,19,"RawData",20,6,0.3
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,6500,,32500,,20,"RawData",20,6,0.3
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,6500,,32500,,21,"RawData",20,6,0.3
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,6500,,32500,,23,"RawData",20,6,0.3
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,7800,,39000,,18,"RawData",20,7,0.35
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,7800,,39000,,19,"RawData",20,7,0.35
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,7800,,39000,,20,"RawData",20,7,0.35
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,7800,,39000,,21,"RawData",20,7,0.35
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,7800,,39000,,22,"RawData",20,7,0.35
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,7800,,39000,,23,"RawData",20,7,0.35
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,7800,,39000,,27,"RawData",20,7,0.35
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,9090,,45500,,19,"RawData",20,9,0.45
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,9090,,45500,,20,"RawData",20,9,0.45
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,9090,,45500,,22,"RawData",20,9,0.45
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,9090,,45500,,23,"RawData",20,9,0.45
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,9090,,45500,,24,"RawData",20,9,0.45
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,9090,,45500,,25,"RawData",20,9,0.45
56,"Kishani Farahani and Goldansaz 2013 EUR J ENTOMOL","Apanteles myeloenta",,"Ectomyelois ceratoniae",0.02,9090,,45500,,26,"RawData",20,9,0.45
